pitch_rad,roll_rad,tau_pitch_nm,tau_roll_nm
0.555073,0.105987,60.3385,60.0177
0.555073,0.116081,60.3202,60.0185
0.555073,0.126175,60.3016,60.0143
0.555073,0.136269,60.2825,60.0051
0.555073,0.146363,60.2631,59.9910
0.555073,0.156457,60.2432,59.9719
0.555073,0.166551,60.2229,59.9477
0.555073,0.176645,60.2021,59.9186
0.555073,0.186739,60.1809,59.8845
0.555073,0.196833,60.1593,59.8454
0.555073,0.206927,60.1371,59.8013
0.555073,0.217020,60.1145,59.7521
0.555073,0.227114,60.0914,59.6980
0.555073,0.237208,60.0678,59.6388
0.555073,0.247302,60.0436,59.5747
0.555073,0.257396,60.0189,59.5055
0.555073,0.267490,59.9936,59.4313
0.555073,0.277584,59.9678,59.3520
0.555073,0.287678,59.9414,59.2678
0.555073,0.297772,59.9143,59.1785
0.555073,0.307866,59.8867,59.0841
0.555073,0.317960,59.8585,58.9848
0.555073,0.328054,59.8296,58.8804
0.555073,0.338148,59.8000,58.7709
0.555073,0.348242,59.7698,58.6564
0.555073,0.358336,59.7389,58.5369
0.555073,0.368430,59.7073,58.4123
0.555073,0.378524,59.6750,58.2826
0.555073,0.388618,59.6420,58.1479
0.555073,0.398712,59.6082,58.0082
0.555073,0.408806,59.5737,57.8634
0.555073,0.418900,59.5384,57.7897
0.565087,-0.418900,60.2770,53.0191
0.565087,-0.408806,60.2682,53.1415
0.565087,-0.398712,60.2594,53.3839
0.565087,-0.388618,60.2503,53.6219
0.565087,-0.378524,60.2411,53.8555
0.565087,-0.368430,60.2317,54.0845
0.565087,-0.358336,60.2222,54.3091
0.565087,-0.348242,60.2125,54.5291
0.565087,-0.338148,60.2027,54.7446
0.565087,-0.328054,60.1927,54.9555
0.565087,-0.317960,60.1825,55.1619
0.565087,-0.307866,60.1721,55.3637
0.565087,-0.297772,60.1616,55.5609
0.565087,-0.287678,60.1509,55.7535
0.565087,-0.277584,60.1401,55.9415
0.565087,-0.267490,60.1291,56.1249
0.565087,-0.257396,60.1179,56.3036
0.565087,-0.247302,60.1065,56.4777
0.565087,-0.237208,60.0950,56.6471
0.565087,-0.227114,60.0832,56.8119
0.565087,-0.217020,60.0713,56.9719
0.565087,-0.206927,60.0592,57.1273
0.565087,-0.196833,60.0469,57.2779
0.565087,-0.186739,60.0344,57.4238
0.565087,-0.176645,60.0218,57.5650
0.565087,-0.166551,60.0089,57.7015
0.565087,-0.156457,59.9958,57.8332
0.565087,-0.146363,59.9825,57.9601
0.565087,-0.136269,59.9690,58.0823
0.565087,-0.126175,59.9552,58.1997
0.565087,-0.116081,59.9413,58.3123
0.565087,-0.105987,59.9271,58.4201
0.565087,-0.095893,59.9127,58.5231
0.565087,-0.085799,59.8980,58.6213
0.565087,-0.075705,59.8831,58.7147
0.565087,-0.065611,59.8679,58.8032
0.565087,-0.055517,59.8525,58.8869
0.565087,-0.045423,59.8368,58.9658
0.565087,-0.035329,59.8209,59.0398
0.565087,-0.025235,59.8046,59.1089
0.565087,-0.015141,59.7881,59.1732
0.565087,-0.005047,59.7712,59.2326
0.565087,0.005047,59.7541,59.2871
0.565087,0.015141,59.7367,59.3367
0.565087,0.025235,59.7189,59.3814
0.565087,0.035329,59.7008,59.4213
0.565087,0.045423,59.6824,59.4562
0.565087,0.055517,59.6636,59.4862
0.565087,0.065611,59.6445,59.5114
0.565087,0.075705,59.6249,59.5315
0.565087,0.085799,59.6051,59.5468
0.565087,0.095893,59.5848,59.5571
0.565087,0.105987,59.5641,59.5625
0.565087,0.116081,59.5431,59.5630
0.565087,0.126175,59.5216,59.5585
0.565087,0.136269,59.4996,59.5490
0.565087,0.146363,59.4773,59.5346
0.565087,0.156457,59.4544,59.5153
0.565087,0.166551,59.4312,59.4910
0.565087,0.176645,59.4074,59.4617
0.565087,0.186739,59.3831,59.4274
0.565087,0.196833,59.3584,59.3882
0.565087,0.206927,59.3331,59.3440
0.565087,0.217020,59.3073,59.2948
0.565087,0.227114,59.2810,59.2407
0.565087,0.237208,59.2541,59.1815
0.565087,0.247302,59.2266,59.1174
0.565087,0.257396,59.1986,59.0483
0.565087,0.267490,59.1699,58.9742
0.565087,0.277584,59.1407,58.8951
0.565087,0.287678,59.1108,58.8109
0.565087,0.297772,59.0803,58.7218
0.565087,0.307866,59.0492,58.6277
0.565087,0.317960,59.0174,58.5286
0.565087,0.328054,58.9849,58.4244
0.565087,0.338148,58.9517,58.3153
0.565087,0.348242,58.9178,58.2011
0.565087,0.358336,58.8831,58.0819
0.565087,0.368430,58.8478,57.9577
0.565087,0.378524,58.8117,57.8285
0.565087,0.388618,58.7748,57.6942
0.565087,0.398712,58.7371,57.5549
0.565087,0.408806,58.6986,57.4106
0.565087,0.418900,58.6593,57.3372
0.575102,-0.418900,59.6054,52.6113
0.575102,-0.408806,59.5954,52.7328
0.575102,-0.398712,59.5852,52.9735
0.575102,-0.388618,59.5748,53.2098
0.575102,-0.378524,59.5643,53.4417
0.575102,-0.368430,59.5536,53.6691
0.575102,-0.358336,59.5427,53.8921
0.575102,-0.348242,59.5316,54.1105
0.575102,-0.338148,59.5203,54.3244
0.575102,-0.328054,59.5088,54.5339
0.575102,-0.317960,59.4971,54.7387
0.575102,-0.307866,59.4853,54.9391
0.575102,-0.297772,59.4733,55.1348
0.575102,-0.287678,59.4610,55.3260
0.575102,-0.277584,59.4486,55.5126
0.575102,-0.267490,59.4360,55.6947
0.575102,-0.257396,59.4231,55.8720
0.575102,-0.247302,59.4101,56.0448
0.575102,-0.237208,59.3969,56.2130
0.575102,-0.227114,59.3834,56.3764
0.575102,-0.217020,59.3698,56.5353
0.575102,-0.206927,59.3559,56.6894
0.575102,-0.196833,59.3418,56.8389
0.575102,-0.186739,59.3275,56.9837
0.575102,-0.176645,59.3129,57.1237
0.575102,-0.166551,59.2982,57.2591
0.575102,-0.156457,59.2832,57.3897
0.575102,-0.146363,59.2679,57.5156
0.575102,-0.136269,59.2524,57.6368
0.575102,-0.126175,59.2367,57.7532
0.575102,-0.116081,59.2207,57.8649
0.575102,-0.105987,59.2045,57.9717
0.575102,-0.095893,59.1880,58.0738
0.575102,-0.085799,59.1712,58.1711
0.575102,-0.075705,59.1541,58.2636
0.575102,-0.065611,59.1368,58.3514
0.575102,-0.055517,59.1191,58.4343
0.575102,-0.045423,59.1012,58.5123
0.575102,-0.035329,59.0829,58.5856
0.575102,-0.025235,59.0644,58.6540
0.575102,-0.015141,59.0455,58.7176
0.575102,-0.005047,59.0263,58.7763
0.575102,0.005047,59.0067,58.8302
0.575102,0.015141,58.9868,58.8792
0.575102,0.025235,58.9666,58.9234
0.575102,0.035329,58.9460,58.9626
0.575102,0.045423,58.9250,58.9970
0.575102,0.055517,58.9036,59.0266
0.575102,0.065611,58.8819,59.0512
0.575102,0.075705,58.8597,59.0709
0.575102,0.085799,58.8371,59.0858
0.575102,0.095893,58.8142,59.0957
0.575102,0.105987,58.7907,59.1007
0.575102,0.116081,58.7669,59.1008
0.575102,0.126175,58.7425,59.0960
0.575102,0.136269,58.7177,59.0863
0.575102,0.146363,58.6925,59.0716
0.575102,0.156457,58.6667,59.0520
0.575102,0.166551,58.6404,59.0275
0.575102,0.176645,58.6137,58.9981
0.575102,0.186739,58.5864,58.9637
0.575102,0.196833,58.5585,58.9243
0.575102,0.206927,58.5301,58.8800
0.575102,0.217020,58.5012,58.8308
0.575102,0.227114,58.4716,58.7766
0.575102,0.237208,58.4415,58.7174
0.575102,0.247302,58.4108,58.6533
0.575102,0.257396,58.3794,58.5842
0.575102,0.267490,58.3474,58.5102
0.575102,0.277584,58.3148,58.4312
0.575102,0.287678,58.2815,58.3472
0.575102,0.297772,58.2476,58.2582
0.575102,0.307866,58.2129,58.1643
0.575102,0.317960,58.1775,58.0654
0.575102,0.328054,58.1415,57.9615
0.575102,0.338148,58.1047,57.8526
0.575102,0.348242,58.0671,57.7387
0.575102,0.358336,58.0288,57.6199
0.575102,0.368430,57.9897,57.4960
0.575102,0.378524,57.9498,57.3672
0.575102,0.388618,57.9091,57.2334
0.575102,0.398712,57.8676,57.0945
0.575102,0.408806,57.8252,56.9507
0.575102,0.418900,57.7820,56.8776
0.585116,-0.418900,58.9353,52.1984
0.585116,-0.408806,58.9240,52.3190
0.585116,-0.398712,58.9125,52.5580
0.585116,-0.388618,58.9008,52.7926
0.585116,-0.378524,58.8889,53.0228
0.585116,-0.368430,58.8768,53.2485
0.585116,-0.358336,58.8645,53.4698
0.585116,-0.348242,58.8519,53.6866
0.585116,-0.338148,58.8392,53.8990
0.585116,-0.328054,58.8262,54.1068
0.585116,-0.317960,58.8131,54.3102
0.585116,-0.307866,58.7997,54.5090
0.585116,-0.297772,58.7861,54.7033
0.585116,-0.287678,58.7722,54.8930
0.585116,-0.277584,58.7582,55.0782
0.585116,-0.267490,58.7439,55.2588
0.585116,-0.257396,58.7295,55.4349
0.585116,-0.247302,58.7147,55.6063
0.585116,-0.237208,58.6998,55.7731
0.585116,-0.227114,58.6846,55.9353
0.585116,-0.217020,58.6692,56.0929
0.585116,-0.206927,58.6535,56.2458
0.585116,-0.196833,58.6376,56.3941
0.585116,-0.186739,58.6215,56.5377
0.585116,-0.176645,58.6050,56.6766
0.585116,-0.166551,58.5884,56.8109
0.585116,-0.156457,58.5714,56.9404
0.585116,-0.146363,58.5542,57.0652
0.585116,-0.136269,58.5368,57.1854
0.585116,-0.126175,58.5190,57.3007
0.585116,-0.116081,58.5010,57.4114
0.585116,-0.105987,58.4826,57.5173
0.585116,-0.095893,58.4640,57.6185
0.585116,-0.085799,58.4451,57.7149
0.585116,-0.075705,58.4258,57.8065
0.585116,-0.065611,58.4063,57.8934
0.585116,-0.055517,58.3864,57.9755
0.585116,-0.045423,58.3662,58.0527
0.585116,-0.035329,58.3457,58.1252
0.585116,-0.025235,58.3248,58.1929
0.585116,-0.015141,58.3036,58.2558
0.585116,-0.005047,58.2820,58.3138
0.585116,0.005047,58.2600,58.3670
0.585116,0.015141,58.2376,58.4154
0.585116,0.025235,58.2149,58.4589
0.585116,0.035329,58.1918,58.4976
0.585116,0.045423,58.1682,58.5315
0.585116,0.055517,58.1443,58.5605
0.585116,0.065611,58.1199,58.5846
0.585116,0.075705,58.0951,58.6038
0.585116,0.085799,58.0699,58.6182
0.585116,0.095893,58.0441,58.6277
0.585116,0.105987,58.0180,58.6324
0.585116,0.116081,57.9913,58.6321
0.585116,0.126175,57.9641,58.6270
0.585116,0.136269,57.9365,58.6169
0.585116,0.146363,57.9083,58.6020
0.585116,0.156457,57.8796,58.5821
0.585116,0.166551,57.8504,58.5574
0.585116,0.176645,57.8206,58.5277
0.585116,0.186739,57.7903,58.4932
0.585116,0.196833,57.7594,58.4537
0.585116,0.206927,57.7279,58.4093
0.585116,0.217020,57.6958,58.3599
0.585116,0.227114,57.6631,58.3057
0.585116,0.237208,57.6297,58.2465
0.585116,0.247302,57.5957,58.1824
0.585116,0.257396,57.5611,58.1133
0.585116,0.267490,57.5258,58.0393
0.585116,0.277584,57.4898,57.9604
0.585116,0.287678,57.4531,57.8765
0.585116,0.297772,57.4157,57.7877
0.585116,0.307866,57.3776,57.6940
0.585116,0.317960,57.3387,57.5952
0.585116,0.328054,57.2991,57.4916
0.585116,0.338148,57.2587,57.3830
0.585116,0.348242,57.2175,57.2694
0.585116,0.358336,57.1755,57.1509
0.585116,0.368430,57.1327,57.0274
0.585116,0.378524,57.0891,56.8989
0.585116,0.388618,57.0446,56.7655
0.585116,0.398712,56.9993,56.6271
0.585116,0.408806,56.9531,56.4838
0.585116,0.418900,56.9060,56.4109
0.595130,-0.418900,58.2664,51.7805
0.595130,-0.408806,58.2538,51.9002
0.595130,-0.398712,58.2409,52.1374
0.595130,-0.388618,58.2279,52.3702
0.595130,-0.378524,58.2145,52.5987
0.595130,-0.368430,58.2010,52.8227
0.595130,-0.358336,58.1872,53.0423
0.595130,-0.348242,58.1732,53.2575
0.595130,-0.338148,58.1590,53.4682
0.595130,-0.328054,58.1445,53.6745
0.595130,-0.317960,58.1298,53.8763
0.595130,-0.307866,58.1149,54.0735
0.595130,-0.297772,58.0997,54.2663
0.595130,-0.287678,58.0843,54.4546
0.595130,-0.277584,58.0686,54.6383
0.595130,-0.267490,58.0527,54.8175
0.595130,-0.257396,58.0365,54.9922
0.595130,-0.247302,58.0201,55.1622
0.595130,-0.237208,58.0034,55.3277
0.595130,-0.227114,57.9864,55.4886
0.595130,-0.217020,57.9692,55.6449
0.595130,-0.206927,57.9517,55.7965
0.595130,-0.196833,57.9340,55.9436
0.595130,-0.186739,57.9160,56.0860
0.595130,-0.176645,57.8977,56.2237
0.595130,-0.166551,57.8791,56.3568
0.595130,-0.156457,57.8602,56.4852
0.595130,-0.146363,57.8410,56.6089
0.595130,-0.136269,57.8215,56.7280
0.595130,-0.126175,57.8017,56.8424
0.595130,-0.116081,57.7816,56.9520
0.595130,-0.105987,57.7612,57.0569
0.595130,-0.095893,57.7404,57.1571
0.595130,-0.085799,57.7194,57.2526
0.595130,-0.075705,57.6979,57.3433
0.595130,-0.065611,57.6762,57.4293
0.595130,-0.055517,57.6541,57.5105
0.595130,-0.045423,57.6316,57.5870
0.595130,-0.035329,57.6088,57.6587
0.595130,-0.025235,57.5855,57.7256
0.595130,-0.015141,57.5619,57.7877
0.595130,-0.005047,57.5379,57.8450
0.595130,0.005047,57.5135,57.8976
0.595130,0.015141,57.4887,57.9453
0.595130,0.025235,57.4635,57.9882
0.595130,0.035329,57.4379,58.0263
0.595130,0.045423,57.4118,58.0595
0.595130,0.055517,57.3852,58.0880
0.595130,0.065611,57.3582,58.1116
0.595130,0.075705,57.3308,58.1303
0.595130,0.085799,57.3028,58.1443
0.595130,0.095893,57.2744,58.1533
0.595130,0.105987,57.2455,58.1575
0.595130,0.116081,57.2160,58.1569
0.595130,0.126175,57.1860,58.1514
0.595130,0.136269,57.1555,58.1410
0.595130,0.146363,57.1245,58.1258
0.595130,0.156457,57.0929,58.1057
0.595130,0.166551,57.0607,58.0807
0.595130,0.176645,57.0279,58.0508
0.595130,0.186739,56.9946,58.0160
0.595130,0.196833,56.9606,57.9764
0.595130,0.206927,56.9260,57.9318
0.595130,0.217020,56.8908,57.8824
0.595130,0.227114,56.8549,57.8281
0.595130,0.237208,56.8184,57.7688
0.595130,0.247302,56.7811,57.7047
0.595130,0.257396,56.7432,57.6357
0.595130,0.267490,56.7046,57.5617
0.595130,0.277584,56.6653,57.4829
0.595130,0.287678,56.6252,57.3991
0.595130,0.297772,56.5844,57.3104
0.595130,0.307866,56.5428,57.2168
0.595130,0.317960,56.5005,57.1183
0.595130,0.328054,56.4574,57.0148
0.595130,0.338148,56.4134,56.9065
0.595130,0.348242,56.3686,56.7932
0.595130,0.358336,56.3231,56.6750
0.595130,0.368430,56.2766,56.5518
0.595130,0.378524,56.2293,56.4237
0.595130,0.388618,56.1811,56.2907
0.595130,0.398712,56.1320,56.1528
0.595130,0.408806,56.0820,56.0099
0.595130,0.418900,56.0311,55.9372
0.605144,-0.418900,57.5983,51.3576
0.605144,-0.408806,57.5843,51.4763
0.605144,-0.398712,57.5701,51.7117
0.605144,-0.388618,57.5556,51.9428
0.605144,-0.378524,57.5408,52.1694
0.605144,-0.368430,57.5258,52.3917
0.605144,-0.358336,57.5106,52.6096
0.605144,-0.348242,57.4951,52.8231
0.605144,-0.338148,57.4793,53.0322
0.605144,-0.328054,57.4633,53.2368
0.605144,-0.317960,57.4471,53.4370
0.605144,-0.307866,57.4305,53.6327
0.605144,-0.297772,57.4137,53.8240
0.605144,-0.287678,57.3967,54.0107
0.605144,-0.277584,57.3793,54.1930
0.605144,-0.267490,57.3617,54.3707
0.605144,-0.257396,57.3438,54.5439
0.605144,-0.247302,57.3257,54.7126
0.605144,-0.237208,57.3072,54.8767
0.605144,-0.227114,57.2885,55.0362
0.605144,-0.217020,57.2695,55.1912
0.605144,-0.206927,57.2502,55.3415
0.605144,-0.196833,57.2305,55.4873
0.605144,-0.186739,57.2106,55.6285
0.605144,-0.176645,57.1904,55.7650
0.605144,-0.166551,57.1699,55.8969
0.605144,-0.156457,57.1490,56.0242
0.605144,-0.146363,57.1278,56.1468
0.605144,-0.136269,57.1063,56.2648
0.605144,-0.126175,57.0845,56.3781
0.605144,-0.116081,57.0623,56.4867
0.605144,-0.105987,57.0398,56.5906
0.605144,-0.095893,57.0169,56.6898
0.605144,-0.085799,56.9936,56.7843
0.605144,-0.075705,56.9700,56.8741
0.605144,-0.065611,56.9460,56.9592
0.605144,-0.055517,56.9217,57.0395
0.605144,-0.045423,56.8969,57.1151
0.605144,-0.035329,56.8717,57.1860
0.605144,-0.025235,56.8462,57.2521
0.605144,-0.015141,56.8202,57.3135
0.605144,-0.005047,56.7938,57.3701
0.605144,0.005047,56.7670,57.4219
0.605144,0.015141,56.7397,57.4689
0.605144,0.025235,56.7120,57.5112
0.605144,0.035329,56.6838,57.5486
0.605144,0.045423,56.6552,57.5813
0.605144,0.055517,56.6260,57.6092
0.605144,0.065611,56.5964,57.6322
0.605144,0.075705,56.5663,57.6505
0.605144,0.085799,56.5357,57.6639
0.605144,0.095893,56.5045,57.6725
0.605144,0.105987,56.4728,57.6763
0.605144,0.116081,56.4406,57.6752
0.605144,0.126175,56.4078,57.6694
0.605144,0.136269,56.3745,57.6586
0.605144,0.146363,56.3406,57.6431
0.605144,0.156457,56.3060,57.6227
0.605144,0.166551,56.2709,57.5974
0.605144,0.176645,56.2352,57.5673
0.605144,0.186739,56.1988,57.5323
0.605144,0.196833,56.1618,57.4925
0.605144,0.206927,56.1241,57.4478
0.605144,0.217020,56.0858,57.3982
0.605144,0.227114,56.0468,57.3438
0.605144,0.237208,56.0070,57.2845
0.605144,0.247302,55.9666,57.2204
0.605144,0.257396,55.9255,57.1513
0.605144,0.267490,55.8836,57.0774
0.605144,0.277584,55.8409,56.9986
0.605144,0.287678,55.7975,56.9149
0.605144,0.297772,55.7533,56.8263
0.605144,0.307866,55.7084,56.7329
0.605144,0.317960,55.6626,56.6345
0.605144,0.328054,55.6160,56.5313
0.605144,0.338148,55.5685,56.4232
0.605144,0.348242,55.5202,56.3101
0.605144,0.358336,55.4710,56.1922
0.605144,0.368430,55.4209,56.0694
0.605144,0.378524,55.3700,55.9417
0.605144,0.388618,55.3181,55.8091
0.605144,0.398712,55.2653,55.6715
0.605144,0.408806,55.2116,55.5291
0.605144,0.418900,55.1569,55.4567
0.615158,-0.418900,56.9306,50.9297
0.615158,-0.408806,56.9152,51.0475
0.615158,-0.398712,56.8995,51.2810
0.615158,-0.388618,56.8836,51.5102
0.615158,-0.378524,56.8674,51.7351
0.615158,-0.368430,56.8509,51.9556
0.615158,-0.358336,56.8341,52.1718
0.615158,-0.348242,56.8171,52.3835
0.615158,-0.338148,56.7998,52.5909
0.615158,-0.328054,56.7822,52.7939
0.615158,-0.317960,56.7644,52.9925
0.615158,-0.307866,56.7462,53.1866
0.615158,-0.297772,56.7278,53.3762
0.615158,-0.287678,56.7091,53.5615
0.615158,-0.277584,56.6900,53.7422
0.615158,-0.267490,56.6707,53.9184
0.615158,-0.257396,56.6511,54.0902
0.615158,-0.247302,56.6312,54.2574
0.615158,-0.237208,56.6109,54.4201
0.615158,-0.227114,56.5904,54.5783
0.615158,-0.217020,56.5696,54.7319
0.615158,-0.206927,56.5484,54.8809
0.615158,-0.196833,56.5269,55.0254
0.615158,-0.186739,56.5050,55.1653
0.615158,-0.176645,56.4829,55.3006
0.615158,-0.166551,56.4604,55.4313
0.615158,-0.156457,56.4375,55.5574
0.615158,-0.146363,56.4143,55.6789
0.615158,-0.136269,56.3908,55.7957
0.615158,-0.126175,56.3669,55.9079
0.615158,-0.116081,56.3426,56.0154
0.615158,-0.105987,56.3179,56.1183
0.615158,-0.095893,56.2929,56.2165
0.615158,-0.085799,56.2675,56.3100
0.615158,-0.075705,56.2417,56.3989
0.615158,-0.065611,56.2154,56.4830
0.615158,-0.055517,56.1888,56.5625
0.615158,-0.045423,56.1618,56.6372
0.615158,-0.035329,56.1343,56.7072
0.615158,-0.025235,56.1064,56.7725
0.615158,-0.015141,56.0780,56.8331
0.615158,-0.005047,56.0492,56.8889
0.615158,0.005047,56.0199,56.9400
0.615158,0.015141,55.9902,56.9863
0.615158,0.025235,55.9600,57.0279
0.615158,0.035329,55.9293,57.0647
0.615158,0.045423,55.8981,57.0968
0.615158,0.055517,55.8663,57.1240
0.615158,0.065611,55.8341,57.1465
0.615158,0.075705,55.8013,57.1642
0.615158,0.085799,55.7680,57.1772
0.615158,0.095893,55.7342,57.1853
0.615158,0.105987,55.6997,57.1886
0.615158,0.116081,55.6647,57.1871
0.615158,0.126175,55.6292,57.1809
0.615158,0.136269,55.5930,57.1698
0.615158,0.146363,55.5562,57.1539
0.615158,0.156457,55.5188,57.1332
0.615158,0.166551,55.4807,57.1076
0.615158,0.176645,55.4420,57.0773
0.615158,0.186739,55.4026,57.0421
0.615158,0.196833,55.3626,57.0020
0.615158,0.206927,55.3219,56.9572
0.615158,0.217020,55.2804,56.9075
0.615158,0.227114,55.2383,56.8530
0.615158,0.237208,55.1954,56.7936
0.615158,0.247302,55.1518,56.7294
0.615158,0.257396,55.1074,56.6603
0.615158,0.267490,55.0623,56.5864
0.615158,0.277584,55.0164,56.5076
0.615158,0.287678,54.9697,56.4240
0.615158,0.297772,54.9221,56.3356
0.615158,0.307866,54.8738,56.2422
0.615158,0.317960,54.8246,56.1441
0.615158,0.328054,54.7745,56.0410
0.615158,0.338148,54.7236,55.9331
0.615158,0.348242,54.6718,55.8203
0.615158,0.358336,54.6190,55.7027
0.615158,0.368430,54.5654,55.5802
0.615158,0.378524,54.5108,55.4528
0.615158,0.388618,54.4553,55.3206
0.615158,0.398712,54.3989,55.1835
0.615158,0.408806,54.3414,55.0415
0.615158,0.418900,54.2830,54.9693
0.625173,-0.418900,56.2628,50.4968
0.625173,-0.408806,56.2460,50.6137
0.625173,-0.398712,56.2288,50.8453
0.625173,-0.388618,56.2114,51.0726
0.625173,-0.378524,56.1937,51.2957
0.625173,-0.368430,56.1758,51.5144
0.625173,-0.358336,56.1575,51.7288
0.625173,-0.348242,56.1389,51.9388
0.625173,-0.338148,56.1200,52.1445
0.625173,-0.328054,56.1008,52.3457
0.625173,-0.317960,56.0813,52.5426
0.625173,-0.307866,56.0615,52.7351
0.625173,-0.297772,56.0414,52.9232
0.625173,-0.287678,56.0210,53.1068
0.625173,-0.277584,56.0003,53.2860
0.625173,-0.267490,55.9792,53.4607
0.625173,-0.257396,55.9579,53.6310
0.625173,-0.247302,55.9362,53.7967
0.625173,-0.237208,55.9141,53.9580
0.625173,-0.227114,55.8917,54.1148
0.625173,-0.217020,55.8690,54.2670
0.625173,-0.206927,55.8460,54.4147
0.625173,-0.196833,55.8226,54.5579
0.625173,-0.186739,55.7988,54.6965
0.625173,-0.176645,55.7747,54.8305
0.625173,-0.166551,55.7502,54.9600
0.625173,-0.156457,55.7254,55.0849
0.625173,-0.146363,55.7001,55.2052
0.625173,-0.136269,55.6745,55.3208
0.625173,-0.126175,55.6485,55.4319
0.625173,-0.116081,55.6221,55.5383
0.625173,-0.105987,55.5953,55.6402
0.625173,-0.095893,55.5681,55.7373
0.625173,-0.085799,55.5405,55.8298
0.625173,-0.075705,55.5125,55.9177
0.625173,-0.065611,55.4840,56.0009
0.625173,-0.055517,55.4551,56.0794
0.625173,-0.045423,55.4257,56.1533
0.625173,-0.035329,55.3959,56.2224
0.625173,-0.025235,55.3657,56.2869
0.625173,-0.015141,55.3349,56.3466
0.625173,-0.005047,55.3037,56.4017
0.625173,0.005047,55.2720,56.4520
0.625173,0.015141,55.2398,56.4976
0.625173,0.025235,55.2071,56.5385
0.625173,0.035329,55.1738,56.5746
0.625173,0.045423,55.1400,56.6060
0.625173,0.055517,55.1057,56.6327
0.625173,0.065611,55.0709,56.6546
0.625173,0.075705,55.0355,56.6717
0.625173,0.085799,54.9995,56.6841
0.625173,0.095893,54.9629,56.6918
0.625173,0.105987,54.9257,56.6946
0.625173,0.116081,54.8880,56.6927
0.625173,0.126175,54.8496,56.6860
0.625173,0.136269,54.8106,56.6745
0.625173,0.146363,54.7709,56.6583
0.625173,0.156457,54.7306,56.6372
0.625173,0.166551,54.6896,56.6114
0.625173,0.176645,54.6480,56.5808
0.625173,0.186739,54.6057,56.5453
0.625173,0.196833,54.5626,56.5051
0.625173,0.206927,54.5188,56.4601
0.625173,0.217020,54.4743,56.4102
0.625173,0.227114,54.4291,56.3556
0.625173,0.237208,54.3831,56.2961
0.625173,0.247302,54.3363,56.2318
0.625173,0.257396,54.2888,56.1628
0.625173,0.267490,54.2404,56.0888
0.625173,0.277584,54.1912,56.0101
0.625173,0.287678,54.1412,55.9266
0.625173,0.297772,54.0904,55.8382
0.625173,0.307866,54.0387,55.7450
0.625173,0.317960,53.9861,55.6470
0.625173,0.328054,53.9326,55.5441
0.625173,0.338148,53.8783,55.4364
0.625173,0.348242,53.8230,55.3239
0.625173,0.358336,53.7668,55.2065
0.625173,0.368430,53.7096,55.0843
0.625173,0.378524,53.6515,54.9573
0.625173,0.388618,53.5924,54.8255
0.625173,0.398712,53.5323,54.6888
0.625173,0.408806,53.4713,54.5472
0.625173,0.418900,53.4092,54.4752
0.635187,-0.418900,55.5945,50.0590
0.635187,-0.408806,55.5763,50.1749
0.635187,-0.398712,55.5577,50.4046
0.635187,-0.388618,55.5388,50.6301
0.635187,-0.378524,55.5195,50.8512
0.635187,-0.368430,55.5000,51.0681
0.635187,-0.358336,55.4802,51.2807
0.635187,-0.348242,55.4600,51.4889
0.635187,-0.338148,55.4395,51.6928
0.635187,-0.328054,55.4187,51.8924
0.635187,-0.317960,55.3976,52.0876
0.635187,-0.307866,55.3761,52.2784
0.635187,-0.297772,55.3543,52.4648
0.635187,-0.287678,55.3322,52.6468
0.635187,-0.277584,55.3097,52.8244
0.635187,-0.267490,55.2869,52.9976
0.635187,-0.257396,55.2637,53.1664
0.635187,-0.247302,55.2402,53.3306
0.635187,-0.237208,55.2163,53.4904
0.635187,-0.227114,55.1921,53.6458
0.635187,-0.217020,55.1675,53.7966
0.635187,-0.206927,55.1426,53.9429
0.635187,-0.196833,55.1172,54.0847
0.635187,-0.186739,55.0915,54.2220
0.635187,-0.176645,55.0654,54.3548
0.635187,-0.166551,55.0389,54.4830
0.635187,-0.156457,55.0121,54.6066
0.635187,-0.146363,54.9848,54.7257
0.635187,-0.136269,54.9571,54.8402
0.635187,-0.126175,54.9290,54.9501
0.635187,-0.116081,54.9005,55.0554
0.635187,-0.105987,54.8715,55.1562
0.635187,-0.095893,54.8421,55.2523
0.635187,-0.085799,54.8123,55.3438
0.635187,-0.075705,54.7820,55.4306
0.635187,-0.065611,54.7513,55.5128
0.635187,-0.055517,54.7201,55.5904
0.635187,-0.045423,54.6885,55.6633
0.635187,-0.035329,54.6563,55.7316
0.635187,-0.025235,54.6237,55.7952
0.635187,-0.015141,54.5905,55.8541
0.635187,-0.005047,54.5569,55.9083
0.635187,0.005047,54.5227,55.9579
0.635187,0.015141,54.4880,56.0027
0.635187,0.025235,54.4528,56.0429
0.635187,0.035329,54.4170,56.0783
0.635187,0.045423,54.3807,56.1091
0.635187,0.055517,54.3438,56.1351
0.635187,0.065611,54.3063,56.1564
0.635187,0.075705,54.2683,56.1730
0.635187,0.085799,54.2296,56.1848
0.635187,0.095893,54.1904,56.1920
0.635187,0.105987,54.1505,56.1943
0.635187,0.116081,54.1099,56.1920
0.635187,0.126175,54.0688,56.1848
0.635187,0.136269,54.0269,56.1730
0.635187,0.146363,53.9844,56.1563
0.635187,0.156457,53.9413,56.1349
0.635187,0.166551,53.8974,56.1088
0.635187,0.176645,53.8528,56.0779
0.635187,0.186739,53.8075,56.0422
